T,E,C,target,R_adjusted_predicted
25,0.5765,0.607416363,0.275262896,0.27609259171462647
49,0.5766,0.579331754,0.287443475,0.28447749804458405
37,0.5767,0.63347874,0.280582385,0.2792734202975426
49,0.5768,0.413182846,0.290667565,0.29058705994634404
13,0.5774,0.67471275,0.26817719,0.267897032693679
37,0.5778,0.595386446,0.281361028,0.2807193263332226
37,0.5778,0.485643537,0.283485624,0.2847490859517026
25,0.5781,0.597619913,0.275512459,0.2765209093586265
25,0.5782,0.537508099,0.276679953,0.2787325021687065
37,0.5788,0.587428043,0.281552542,0.2810544288913826
37,0.5792,0.556385372,0.282168497,0.2822114637705026
37,0.5797,0.450236564,0.284242233,0.2861306830002626
37,0.5797,0.563814967,0.282043383,0.2819600840421026
25,0.5797,0.555713999,0.276383654,0.2781282865207065
49,0.5804,0.474352594,0.289618123,0.28849523879978406
37,0.5816,0.491885545,0.283507058,0.2846827854179426
37,0.5818,0.560660686,0.282183076,0.28216593624042263
37,0.582,0.528826872,0.282806859,0.2833434478905026
25,0.5822,0.544315344,0.276697933,0.2786540201323065
37,0.5823,0.485862869,0.283649864,0.2849339470806626
37,0.5828,0.602895363,0.281402865,0.2806579489009826
37,0.5828,0.51854663,0.283035835,0.2837552343767426
37,0.5833,0.520390142,0.283018866,0.2837089756161026
37,0.5835,0.569451674,0.282076535,0.2819160101610626
31,0.5837,0.62104009,0.278177004,0.2781101408440117
49,0.5838,0.568648584,0.287919877,0.28517844804698406
13,0.5839,0.555800211,0.270722677,0.27254215612575894
37,0.584,0.609986285,0.281310516,0.2804490142451426
49,0.5841,0.534119216,0.28859959,0.286459227439944
37,0.5842,0.488147286,0.283676777,0.2849315162884226
37,0.5844,0.579253405,0.281920474,0.2815946735987426
49,0.5856,0.477984329,0.289742509,0.288584805490584
37,0.5865,0.500514565,0.283523465,0.2845759908035426
37,0.5865,0.545865908,0.282645474,0.28291068948858256
37,0.5867,0.474582805,0.284032986,0.2855367790307426
37,0.5869,0.496143111,0.283623072,0.2847536585944226
37,0.5874,0.426391841,0.28499216,0.2873363602288226
25,0.5874,0.653203438,0.274784582,0.27487857332062654
61,0.5875,0.443680135,0.296294331,0.29256581647579777
37,0.5876,0.576530681,0.282092998,0.2818318360240226
37,0.5882,0.489187788,0.283806399,0.2850647890549826
25,0.5884,0.611034357,0.275638406,0.2764698919749465
61,0.5892,0.573708187,0.293840671,0.2878640654063577
37,0.5895,0.529158619,0.283081248,0.2836527911406626
33,0.5899,0.688885879,0.27806509,0.2765529343708601
37,0.5902,0.557036094,0.282567756,0.28265913925866254
37,0.5903,0.414139053,0.285337951,0.2879106056041826
37,0.5909,0.602649462,0.281710901,0.2810142253857026
61,0.5912,0.489517234,0.295545469,0.29104129720051775
43,0.5916,0.502613041,0.286582072,0.28641561120551373
37,0.5922,0.555658995,0.282669299,0.2827954463339426
43,0.5927,0.575576085,0.285210711,0.2837835652298337
19,0.593,0.658139683,0.271990409,0.272336504994288
37,0.5937,0.598996263,0.281886463,0.2812684068529826
25,0.5947,0.615200869,0.275793625,0.2765869786543065
49,0.5951,0.518484237,0.289314135,0.2875049138688241
25,0.5958,0.577944993,0.276556075,0.27800217142102646
19,0.5959,0.547237579,0.274246026,0.2765331532531681
49,0.5963,0.413603612,0.291389528,0.29140757441882403
37,0.5964,0.501046583,0.283883836,0.2849808681025826
37,0.5965,0.519680353,0.283526835,0.28430092306818255
25,0.5967,0.571425158,0.276715995,0.2782801627622265
49,0.5968,0.568579553,0.288407953,0.28573829286530406
37,0.5971,0.650051416,0.281025349,0.2795394196348226
37,0.5974,0.576530681,0.282459924,0.2822519620240226
61,0.5978,0.421118232,0.297116771,0.2938358505539577
31,0.5979,0.574822355,0.279603437,0.28041601007321176
37,0.5979,0.527460396,0.283428633,0.2840752578892226
37,0.598,0.549298294,0.283009601,0.2832776572746626
61,0.5981,0.549959895,0.294633661,0.2891176456885977
49,0.5987,0.546011601,0.288916002,0.28664844106274406
37,0.599,0.566250439,0.282718853,0.2826980445102626
61,0.5991,0.486367151,0.295902242,0.29149564124827776
25,0.5991,0.52302612,0.277742848,0.2801602634375865
37,0.5992,0.498872537,0.284030761,0.2851807350717026
49,0.5993,0.55954582,0.288676448,0.28617718654106405
37,0.5996,0.659184302,0.280942142,0.2793112350609026
37,0.6,0.55309117,0.283011055,0.28322412286794263
37,0.6012,0.620865396,0.281743893,0.2807868972892226
37,0.6013,0.509166751,0.283910095,0.28489275853362256
61,0.6014,0.526146611,0.295218237,0.29013354047707773
25,0.6014,0.702202749,0.274360148,0.27367949862070645
37,0.603,0.540901021,0.283359378,0.2838003551392226
25,0.603,0.59794512,0.276438456,0.2775764307575865
49,0.6035,0.537509257,0.289260324,0.2871664231344241
25,0.6038,0.625506569,0.275934827,0.2765986703503065
25,0.6042,0.456389262,0.279223872,0.2828258058633465
25,0.6048,0.604364734,0.276381569,0.2774178685315065
37,0.6051,0.430579085,0.28557381,0.2879414036291426
25,0.606,0.539328078,0.277685592,0.2798574585398265
25,0.6065,0.508555786,0.278300057,0.2810088521020665
25,0.607,0.591495501,0.276713085,0.2779847407672665
25,0.6078,0.573687427,0.277087798,0.2786729492445465
37,0.608,0.53976886,0.283568504,0.2840562780911426
37,0.6083,0.583598035,0.282731214,0.2824597317851426
37,0.6084,0.481077411,0.284719732,0.2862285760984226
25,0.6087,0.559100006,0.277403905,0.2792471823436665
37,0.609,0.555901166,0.283293628,0.2835067698148226
37,0.6092,0.551807928,0.28338036,0.2836656475141826
61,0.6102,0.490100505,0.296245566,0.29183440948939776
43,0.6104,0.627240412,0.284873217,0.2826452501423937
25,0.6105,0.630412493,0.276090707,0.27670575382102647
25,0.6106,0.475326429,0.279096879,0.2824048010911065
61,0.6106,0.499345935,0.296081553,0.29151206529979773
25,0.6114,0.592618221,0.276856092,0.2781321424888665
49,0.6118,0.477847918,0.290726117,0.28971300850250403
37,0.6128,0.505027096,0.284420815,0.2855377716652226
13,0.6132,0.587930586,0.271197676,0.27261841975575896
37,0.6132,0.517970383,0.284185212,0.2850796421665826
37,0.6133,0.52424648,0.284067453,0.2848534708847426
61,0.6143,0.553161131,0.295178238,0.28969459030267775
37,0.6144,0.584836105,0.282935638,0.2826757768547426
49,0.6147,0.511748381,0.290178393,0.2885925065011441
31,0.6148,0.477007763,0.282129864,0.2847322648914518
25,0.6149,0.546125978,0.277887216,0.2799893826518265
37,0.6151,0.583937069,0.282979253,0.2827387984566626
37,0.6158,0.601524304,0.282664977,0.2821230041874626
31,0.6161,0.492593664,0.281876799,0.2842156816067318
37,0.6164,0.541662027,0.283846361,0.2843468689989026
25,0.6165,0.603449195,0.276837359,0.2779530661235865
49,0.6165,0.478157468,0.290896099,0.28990313082650404
49,0.6169,0.500443521,0.290479623,0.28910193496034403
49,0.6176,0.482415034,0.290854859,0.289793950002984
37,0.6176,0.50575846,0.284586375,0.28571669197914257
49,0.6178,0.525498972,0.290028253,0.28822048179962406
37,0.6178,0.530998821,0.284105216,0.2847984399232226
37,0.6181,0.450516553,0.285674565,0.2877666098041826
37,0.6191,0.593878277,0.282936559,0.2825452372989026
37,0.6191,0.645441243,0.281938313,0.28065184518738256
37,0.6191,0.555899874,0.283671812,0.28393980425706256
25,0.6194,0.507280864,0.278807734,0.2816086902379065
49,0.6196,0.464544161,0.291275718,0.2905359084595441
43,0.6197,0.690508195,0.283996574,0.2807207481506337
37,0.6199,0.489342321,0.284990302,0.28641809360322257
49,0.6204,0.577919885,0.289110745,0.2864070478742641
25,0.6205,0.544008407,0.278137884,0.28030721185894647
37,0.6207,0.443166689,0.285914204,0.2881479588102626
37,0.6215,0.675901355,0.281438472,0.27963623787474257
37,0.622,0.482055579,0.285209999,0.2867756897694626
25,0.6229,0.552938086,0.278054867,0.2800822020460665
37,0.6233,0.5572489,0.283802949,0.2840703220223426
43,0.6241,0.650051416,0.284944549,0.2823949490755137
49,0.6245,0.494363259,0.290881891,0.28965101418098405
43,0.6246,0.478022857,0.2882937,0.28873327276199373
49,0.6248,0.594836891,0.288947979,0.28597448341394405
31,0.6251,0.547403415,0.281152669,0.28258889755001176
43,0.6253,0.579169334,0.286361739,0.2850491831265537
43,0.6255,0.584138875,0.286273018,0.2848752755810337
37,0.6257,0.528845544,0.28444269,0.2852161812546626
37,0.6258,0.509152779,0.284827682,0.2859435865854626
37,0.6262,0.566250439,0.283737262,0.2838641085102626
37,0.6265,0.518422347,0.284674434,0.2856332170485026
61,0.6267,0.47256655,0.297202803,0.2931856113169977
43,0.6267,0.613742983,0.28574482,0.28383965673527367
37,0.6272,0.567448486,0.283751509,0.28386298622442263
37,0.6278,0.513410345,0.284820139,0.28587298876194256
37,0.6286,0.574807779,0.283661453,0.2836527709854626
37,0.6294,0.490151319,0.285330334,0.2867956521966626
25,0.6297,0.482476188,0.279673594,0.2829610789406265
37,0.6298,0.576530681,0.283673028,0.28364095002402256
37,0.6298,0.543992068,0.284302968,0.2848357678933826
37,0.6302,0.493093261,0.285303332,0.2867219200864226
37,0.6302,0.505144084,0.285070031,0.2862794138658626
37,0.6303,0.474582805,0.285665434,0.2874059110307426
25,0.6311,0.529534991,0.278814965,0.2812930976944665
61,0.6318,0.447457761,0.297879854,0.29432624304907773
37,0.6321,0.484358501,0.285543574,0.2871241134736226
37,0.6321,0.477509604,0.285676167,0.2873756049714626
31,0.6322,0.712552022,0.278221267,0.27682901770097174
49,0.6322,0.606893202,0.288991639,0.28584901367402404
37,0.6324,0.593157041,0.283448494,0.28314189208482254
61,0.6326,0.411725827,0.298601569,0.29567261566555775
61,0.6328,0.526215642,0.296392563,0.2914771236587578
49,0.6328,0.537127224,0.290364756,0.28843654238618405
37,0.6331,0.535084539,0.284598972,0.2853043233582626
37,0.6333,0.614970248,0.283059893,0.2823794941237826
31,0.634,0.603238366,0.280404947,0.2809201811492918
37,0.634,0.610290094,0.283176709,0.2825813583786626
13,0.634,0.709614885,0.269620682,0.26904186829647897
37,0.6353,0.556523741,0.284266286,0.28461138986082263
25,0.6355,0.58207611,0.277962525,0.2795524158047865
37,0.6357,0.562490394,0.284165749,0.2844094423626626
49,0.6357,0.577919885,0.2896836,0.28706295887426403
61,0.6361,0.482109584,0.297370002,0.29323816910851774
37,0.6363,0.607855728,0.283309953,0.2827693492981826
37,0.6366,0.576839242,0.283921657,0.2839211356641026
13,0.6367,0.590504778,0.272027716,0.2735313404255189
25,0.6367,0.587422707,0.277903946,0.2794075327629465
49,0.637,0.492802028,0.291380135,0.29024421758330404
31,0.6374,0.572788939,0.281121742,0.28218404210873177
49,0.638,0.411547519,0.292990643,0.29327075315378404
37,0.6381,0.541121187,0.284669311,0.2852970076437026
49,0.6382,0.610883261,0.289139041,0.28595971870754405
13,0.6385,0.545453738,0.272967287,0.27526278061431897
37,0.639,0.500017016,0.285498775,0.2868449358028226
37,0.6395,0.541349385,0.284717312,0.2853486462131426
49,0.6395,0.534294049,0.290670463,0.288827805572184
37,0.6395,0.607078557,0.283444811,0.2829350710173026
25,0.6395,0.500091482,0.279699492,0.2827343713449465
37,0.6397,0.565441468,0.284258383,0.28447255892538265
49,0.6403,0.510737735,0.291156461,0.28972708942226405
37,0.6405,0.577561387,0.284053698,0.2840618114997026
31,0.6407,0.621249002,0.280307124,0.28054605959537177
61,0.6407,0.494019036,0.297311669,0.2929980560310777
37,0.6408,0.621043697,0.283223123,0.2824780020765026
37,0.6409,0.5363182,0.284867132,0.28559340932634264
31,0.641,0.560079608,0.28150258,0.2828050607430518
25,0.6412,0.516491091,0.279445651,0.2822050567024665
37,0.6413,0.483918437,0.285896555,0.28753467662370263
25,0.6414,0.561005284,0.278591355,0.2805790695355065
37,0.642,0.528242694,0.285064658,0.2859370989066626
49,0.6435,0.47212082,0.292023887,0.29128228654106403
37,0.6438,0.443837377,0.286766118,0.2891136281469026
25,0.644,0.667663649,0.276623824,0.2767740363727065
37,0.6441,0.652220962,0.282743096,0.2814746439057026
37,0.6445,0.48877125,0.285922419,0.2874936653303426
25,0.6447,0.678358026,0.276442992,0.27641134784926646
37,0.645,0.555078195,0.284657453,0.2850803093099426
13,0.6451,0.638208587,0.27141869,0.27213976455903893
37,0.6462,0.534010141,0.285110255,0.2859053722528226
37,0.6471,0.51030168,0.285602943,0.2868145299407426
25,0.6472,0.678344054,0.276536866,0.2765190359011065
13,0.6476,0.631005604,0.271651742,0.2725114330947989
25,0.6478,0.601925136,0.278038783,0.27935086057006653
49,0.6479,0.581206041,0.290076767,0.28746530522594405
37,0.6481,0.517817304,0.285494884,0.2865814262274626
37,0.6481,0.557269167,0.284731105,0.2851327538181026
25,0.6482,0.573687427,0.278600434,0.2804048972445465
37,0.6483,0.477758645,0.286277898,0.2880609541859426
37,0.6484,0.669611173,0.282567424,0.2810204163577826
25,0.6484,0.591166833,0.278269526,0.2797716274562265
25,0.6485,0.580489759,0.278479975,0.2801679766135065
31,0.6486,0.531210578,0.282346033,0.28419094352465174
37,0.6487,0.545606952,0.284979348,0.28558671235290256
37,0.6488,0.602539384,0.283880894,0.2835004404498626
49,0.6489,0.553298343,0.290654495,0.2885329458965041
37,0.6489,0.561639687,0.284676446,0.28500656432370264
49,0.6492,0.541063314,0.290902594,0.28899507716138406
37,0.6494,0.58703263,0.284203566,0.2840955704567426
49,0.6497,0.42606292,0.293147694,0.29323932662906405
25,0.6498,0.453504924,0.280987044,0.2848865907547065
49,0.6501,0.472653874,0.292260681,0.29154565479818406
25,0.6504,0.684380702,0.276539811,0.2764345541865465
49,0.6505,0.513650562,0.291481972,0.290057404414824
49,0.6505,0.47891872,0.292154372,0.29133275765306405
37,0.6505,0.556158882,0.28484246,0.28527641148330257
37,0.6508,0.592926356,0.284141883,0.28393917083802256
37,0.651,0.535570109,0.285259774,0.2860538662278626
37,0.6512,0.580583701,0.28439581,0.2844095411296226
49,0.6513,0.439340036,0.292950559,0.29282038292954404
25,0.6514,0.689905347,0.276470297,0.2762745592221465
19,0.6522,0.619462092,0.274955733,0.27629465013580806
19,0.6524,0.693987991,0.273520418,0.27356663312452806
37,0.6526,0.510165419,0.285811509,0.28705531844466264
43,0.6527,0.491528818,0.289084334,0.28944198087407375
49,0.6532,0.486328998,0.292112003,0.291176401244904
25,0.6532,0.593585551,0.278402419,0.2798885881312665
37,0.6533,0.625790729,0.283599241,0.2828395660614626
61,0.6535,0.569125413,0.296336879,0.29078888586763774
37,0.6535,0.503130103,0.285981408,0.28735223824818257
61,0.6536,0.488427216,0.29790292,0.29375641066147773
49,0.6536,0.5385841,0.291115334,0.289274741899464
49,0.6538,0.471198157,0.292427397,0.29175772772642405
37,0.6538,0.510106349,0.285857582,0.2871089314950626
43,0.654,0.576839242,0.287481419,0.2863651131047937
37,0.6542,0.492672941,0.286210065,0.2877662342368226
37,0.6543,0.496143111,0.286146628,0.2876430965944226
25,0.6546,0.567650779,0.278956928,0.2809009309591065
37,0.6549,0.62709198,0.283633955,0.28286037612474263
61,0.6551,0.530550152,0.297143593,0.2922739614515577
37,0.6551,0.543379479,0.285262097,0.2859428731614626
49,0.6554,0.588360582,0.290219068,0.28752411548042406
49,0.6554,0.436441872,0.293160176,0.2931025705116241
49,0.6554,0.464224817,0.292622305,0.29208238077122406
49,0.6557,0.558109524,0.290815953,0.28864779533018403
49,0.6559,0.498759606,0.291972441,0.290835698319144
37,0.656,0.485862869,0.286409301,0.2880934660806626
37,0.6562,0.634775426,0.283533879,0.2826339709876226
37,0.6562,0.56485064,0.284887606,0.2852016091295426
37,0.6562,0.502055706,0.2861033,0.2875074391060226
25,0.6564,0.620879444,0.277993829,0.27902354038030647
25,0.6565,0.55609766,0.279251732,0.28140661448878646
37,0.6569,0.588343583,0.284458997,0.28436895726258254
13,0.6571,0.60078502,0.272592499,0.2740283979392789
37,0.6572,0.594727678,0.284346635,0.28414739429418256
37,0.6572,0.552334454,0.285167358,0.2857040734794626
37,0.6573,0.481077411,0.28655062,0.28832491909842256
43,0.6573,0.543968523,0.288241345,0.2877135969064737
49,0.6576,0.589476575,0.290279834,0.28757745021746406
37,0.6578,0.555658995,0.28512546,0.2856077183339426
37,0.6578,0.529250548,0.285636721,0.2865774365077826
37,0.6578,0.552649835,0.285183717,0.2857182146891426
49,0.658,0.456800235,0.292863391,0.29246647342226406
25,0.6582,0.475326429,0.280879093,0.2844454130911065
37,0.6582,0.641926748,0.283470315,0.28245711444378263
37,0.6583,0.519050965,0.285852903,0.2869734001955426
37,0.6585,0.458346277,0.287035619,0.28921105033890254
36,0.6586,0.537382868,0.285024521,0.2860100101955024
61,0.6591,0.479654368,0.298278689,0.29431433464003776
49,0.6591,0.428029088,0.293461579,0.29357010694010405
61,0.6592,0.480565248,0.298264798,0.29428517412643773
37,0.6593,0.485862869,0.286532858,0.28823493708066256
49,0.6593,0.566436423,0.290789536,0.28849636359890407
37,0.6594,0.529796266,0.285686063,0.2866259897428226
61,0.6595,0.494192176,0.298012217,0.29379765433027777
61,0.6598,0.528181625,0.297365422,0.29256242276299776
49,0.66,0.522302299,0.291670171,0.29014697763218406
37,0.6602,0.602895363,0.284300835,0.2839760869009826
37,0.6602,0.564542979,0.285043328,0.28538438644146263
49,0.6608,0.55470491,0.291072817,0.28899144975626406
37,0.6611,0.567510675,0.285019572,0.2853139956443426
61,0.6612,0.569773187,0.296612638,0.29109519860635774
49,0.6612,0.533078211,0.291506481,0.2898027301435441
25,0.6613,0.593435557,0.278708599,0.2802413429109465
31,0.6616,0.589991255,0.281694793,0.28258982706521174
37,0.6619,0.606490837,0.284294878,0.2839169400957026
49,0.6619,0.523904085,0.291710299,0.29016961305026406
37,0.662,0.597092193,0.284480578,0.2842663453033826
37,0.6621,0.525019355,0.285879634,0.28691714691474257
37,0.6621,0.562936735,0.285145563,0.2855248207211426
37,0.6622,0.546634582,0.285464913,0.2861277227793026
31,0.6623,0.683594594,0.279908865,0.27918272145713174
61,0.6625,0.453703988,0.298908382,0.29541299059363774
37,0.6628,0.609986285,0.284260905,0.2838271702451426
25,0.6629,0.551108703,0.279587942,0.28186417698982646
25,0.6631,0.662044149,0.277447748,0.27779920141270653
61,0.6633,0.459338868,0.298829246,0.29524037380003776
49,0.6634,0.480128021,0.292613955,0.291841375120344
25,0.6635,0.61815831,0.278312344,0.2794278374207865
37,0.6636,0.624359764,0.284012591,0.2833336720962626
37,0.6638,0.5588715,0.285287916,0.2857469751503426
49,0.6638,0.506794184,0.292112682,0.2908793416149841
37,0.6638,0.458573728,0.287229656,0.2894299093381826
49,0.664,0.596020246,0.290392775,0.28761153461834404
19,0.6641,0.568849256,0.276381139,0.278663306473728
37,0.6642,0.638591331,0.283759536,0.28283681095602264
31,0.6645,0.559448288,0.282394677,0.28383568781345175
25,0.6646,0.457325624,0.28146721,0.2853807706507065
25,0.6649,0.573321203,0.279232797,0.2811342739898265
37,0.665,0.485862869,0.286746274,0.2884792960806626
61,0.6653,0.499276903,0.298130938,0.29385958915483773
61,0.6653,0.532238318,0.297492814,0.29264924599603775
61,0.6655,0.491583565,0.298287368,0.29415066252619776
37,0.6656,0.639292396,0.283798382,0.2828710858492226
37,0.6657,0.620335558,0.284169126,0.2835714679405826
49,0.6658,0.482449106,0.292658879,0.291859032879144
49,0.666,0.511550924,0.292102963,0.290798988122184
37,0.666,0.536691023,0.285799696,0.2866557562657826
37,0.6661,0.457540168,0.287335781,0.2895664626613826
